demand_id,ozone_id,dzone_id,volume
0,10000,10001,1
1,10000,10002,1
2,10000,10003,1
3,10000,10004,1
4,10000,10005,1
5,10000,10006,1
6,10000,10007,1
7,10000,10008,1
8,10000,10009,1
9,10000,10010,1
10,10000,10011,1
11,10000,10012,1
12,10000,10013,1
13,10000,10014,1
14,10000,10015,1
15,10000,10016,1
16,10000,10017,1
17,10000,10018,1
18,10000,10019,1
19,10000,10020,1
20,10000,10021,1
21,10000,10022,1
22,10000,10023,1
23,10000,10024,1
24,10000,10025,1
25,10000,10026,1
26,10000,10027,1
27,10000,10028,1
28,10000,10029,1
29,10000,10030,1
30,10000,10031,1
31,10000,10032,1
32,10000,10033,1
33,10000,10034,1
34,10001,10000,1
35,10001,10002,1
36,10001,10003,1
37,10001,10004,1
38,10001,10005,1
39,10001,10006,1
40,10001,10007,1
41,10001,10008,1
42,10001,10009,1
43,10001,10010,1
44,10001,10011,1
45,10001,10012,1
46,10001,10013,1
47,10001,10014,1
48,10001,10015,1
49,10001,10016,1
50,10001,10017,1
51,10001,10018,1
52,10001,10019,1
53,10001,10020,1
54,10001,10021,1
55,10001,10022,1
56,10001,10023,1
57,10001,10024,1
58,10001,10025,1
59,10001,10026,1
60,10001,10027,1
61,10001,10028,1
62,10001,10029,1
63,10001,10030,1
64,10001,10031,1
65,10001,10032,1
66,10001,10033,1
67,10001,10034,1
68,10002,10000,1
69,10002,10001,1
70,10002,10003,1
71,10002,10004,1
72,10002,10005,1
73,10002,10006,1
74,10002,10007,1
75,10002,10008,1
76,10002,10009,1
77,10002,10010,1
78,10002,10011,1
79,10002,10012,1
80,10002,10013,1
81,10002,10014,1
82,10002,10015,1
83,10002,10016,1
84,10002,10017,1
85,10002,10018,1
86,10002,10019,1
87,10002,10020,1
88,10002,10021,1
89,10002,10022,1
90,10002,10023,1
91,10002,10024,1
92,10002,10025,1
93,10002,10026,1
94,10002,10027,1
95,10002,10028,1
96,10002,10029,1
97,10002,10030,1
98,10002,10031,1
99,10002,10032,1
100,10002,10033,1
101,10002,10034,1
102,10003,10000,1
103,10003,10001,1
104,10003,10002,1
105,10003,10004,1
106,10003,10005,1
107,10003,10006,1
108,10003,10007,1
109,10003,10008,1
110,10003,10009,1
111,10003,10010,1
112,10003,10011,1
113,10003,10012,1
114,10003,10013,1
115,10003,10014,1
116,10003,10015,1
117,10003,10016,1
118,10003,10017,1
119,10003,10018,1
120,10003,10019,1
121,10003,10020,1
122,10003,10021,1
123,10003,10022,1
124,10003,10023,1
125,10003,10024,1
126,10003,10025,1
127,10003,10026,1
128,10003,10027,1
129,10003,10028,1
130,10003,10029,1
131,10003,10030,1
132,10003,10031,1
133,10003,10032,1
134,10003,10033,1
135,10003,10034,1
136,10004,10000,1
137,10004,10001,1
138,10004,10002,1
139,10004,10003,1
140,10004,10005,1
141,10004,10006,1
142,10004,10007,1
143,10004,10008,1
144,10004,10009,1
145,10004,10010,1
146,10004,10011,1
147,10004,10012,1
148,10004,10013,1
149,10004,10014,1
150,10004,10015,1
151,10004,10016,1
152,10004,10017,1
153,10004,10018,1
154,10004,10019,1
155,10004,10020,1
156,10004,10021,1
157,10004,10022,1
158,10004,10023,1
159,10004,10024,1
160,10004,10025,1
161,10004,10026,1
162,10004,10027,1
163,10004,10028,1
164,10004,10029,1
165,10004,10030,1
166,10004,10031,1
167,10004,10032,1
168,10004,10033,1
169,10004,10034,1
170,10005,10000,1
171,10005,10001,1
172,10005,10002,1
173,10005,10003,1
174,10005,10004,1
175,10005,10006,1
176,10005,10007,1
177,10005,10008,1
178,10005,10009,1
179,10005,10010,1
180,10005,10011,1
181,10005,10012,1
182,10005,10013,1
183,10005,10014,1
184,10005,10015,1
185,10005,10016,1
186,10005,10017,1
187,10005,10018,1
188,10005,10019,1
189,10005,10020,1
190,10005,10021,1
191,10005,10022,1
192,10005,10023,1
193,10005,10024,1
194,10005,10025,1
195,10005,10026,1
196,10005,10027,1
197,10005,10028,1
198,10005,10029,1
199,10005,10030,1
200,10005,10031,1
201,10005,10032,1
202,10005,10033,1
203,10005,10034,1
204,10006,10000,1
205,10006,10001,1
206,10006,10002,1
207,10006,10003,1
208,10006,10004,1
209,10006,10005,1
210,10006,10007,1
211,10006,10008,1
212,10006,10009,1
213,10006,10010,1
214,10006,10011,1
215,10006,10012,1
216,10006,10013,1
217,10006,10014,1
218,10006,10015,1
219,10006,10016,1
220,10006,10017,1
221,10006,10018,1
222,10006,10019,1
223,10006,10020,1
224,10006,10021,1
225,10006,10022,1
226,10006,10023,1
227,10006,10024,1
228,10006,10025,1
229,10006,10026,1
230,10006,10027,1
231,10006,10028,1
232,10006,10029,1
233,10006,10030,1
234,10006,10031,1
235,10006,10032,1
236,10006,10033,1
237,10006,10034,1
238,10007,10000,1
239,10007,10001,1
240,10007,10002,1
241,10007,10003,1
242,10007,10004,1
243,10007,10005,1
244,10007,10006,1
245,10007,10008,1
246,10007,10009,1
247,10007,10010,1
248,10007,10011,1
249,10007,10012,1
250,10007,10013,1
251,10007,10014,1
252,10007,10015,1
253,10007,10016,1
254,10007,10017,1
255,10007,10018,1
256,10007,10019,1
257,10007,10020,1
258,10007,10021,1
259,10007,10022,1
260,10007,10023,1
261,10007,10024,1
262,10007,10025,1
263,10007,10026,1
264,10007,10027,1
265,10007,10028,1
266,10007,10029,1
267,10007,10030,1
268,10007,10031,1
269,10007,10032,1
270,10007,10033,1
271,10007,10034,1
272,10008,10000,1
273,10008,10001,1
274,10008,10002,1
275,10008,10003,1
276,10008,10004,1
277,10008,10005,1
278,10008,10006,1
279,10008,10007,1
280,10008,10009,1
281,10008,10010,1
282,10008,10011,1
283,10008,10012,1
284,10008,10013,1
285,10008,10014,1
286,10008,10015,1
287,10008,10016,1
288,10008,10017,1
289,10008,10018,1
290,10008,10019,1
291,10008,10020,1
292,10008,10021,1
293,10008,10022,1
294,10008,10023,1
295,10008,10024,1
296,10008,10025,1
297,10008,10026,1
298,10008,10027,1
299,10008,10028,1
300,10008,10029,1
301,10008,10030,1
302,10008,10031,1
303,10008,10032,1
304,10008,10033,1
305,10008,10034,1
306,10009,10000,1
307,10009,10001,1
308,10009,10002,1
309,10009,10003,1
310,10009,10004,1
311,10009,10005,1
312,10009,10006,1
313,10009,10007,1
314,10009,10008,1
315,10009,10010,1
316,10009,10011,1
317,10009,10012,1
318,10009,10013,1
319,10009,10014,1
320,10009,10015,1
321,10009,10016,1
322,10009,10017,1
323,10009,10018,1
324,10009,10019,1
325,10009,10020,1
326,10009,10021,1
327,10009,10022,1
328,10009,10023,1
329,10009,10024,1
330,10009,10025,1
331,10009,10026,1
332,10009,10027,1
333,10009,10028,1
334,10009,10029,1
335,10009,10030,1
336,10009,10031,1
337,10009,10032,1
338,10009,10033,1
339,10009,10034,1
340,10010,10000,1
341,10010,10001,1
342,10010,10002,1
343,10010,10003,1
344,10010,10004,1
345,10010,10005,1
346,10010,10006,1
347,10010,10007,1
348,10010,10008,1
349,10010,10009,1
350,10010,10011,1
351,10010,10012,1
352,10010,10013,1
353,10010,10014,1
354,10010,10015,1
355,10010,10016,1
356,10010,10017,1
357,10010,10018,1
358,10010,10019,1
359,10010,10020,1
360,10010,10021,1
361,10010,10022,1
362,10010,10023,1
363,10010,10024,1
364,10010,10025,1
365,10010,10026,1
366,10010,10027,1
367,10010,10028,1
368,10010,10029,1
369,10010,10030,1
370,10010,10031,1
371,10010,10032,1
372,10010,10033,1
373,10010,10034,1
374,10011,10000,1
375,10011,10001,1
376,10011,10002,1
377,10011,10003,1
378,10011,10004,1
379,10011,10005,1
380,10011,10006,1
381,10011,10007,1
382,10011,10008,1
383,10011,10009,1
384,10011,10010,1
385,10011,10012,1
386,10011,10013,1
387,10011,10014,1
388,10011,10015,1
389,10011,10016,1
390,10011,10017,1
391,10011,10018,1
392,10011,10019,1
393,10011,10020,1
394,10011,10021,1
395,10011,10022,1
396,10011,10023,1
397,10011,10024,1
398,10011,10025,1
399,10011,10026,1
400,10011,10027,1
401,10011,10028,1
402,10011,10029,1
403,10011,10030,1
404,10011,10031,1
405,10011,10032,1
406,10011,10033,1
407,10011,10034,1
408,10012,10000,1
409,10012,10001,1
410,10012,10002,1
411,10012,10003,1
412,10012,10004,1
413,10012,10005,1
414,10012,10006,1
415,10012,10007,1
416,10012,10008,1
417,10012,10009,1
418,10012,10010,1
419,10012,10011,1
420,10012,10013,1
421,10012,10014,1
422,10012,10015,1
423,10012,10016,1
424,10012,10017,1
425,10012,10018,1
426,10012,10019,1
427,10012,10020,1
428,10012,10021,1
429,10012,10022,1
430,10012,10023,1
431,10012,10024,1
432,10012,10025,1
433,10012,10026,1
434,10012,10027,1
435,10012,10028,1
436,10012,10029,1
437,10012,10030,1
438,10012,10031,1
439,10012,10032,1
440,10012,10033,1
441,10012,10034,1
442,10013,10000,1
443,10013,10001,1
444,10013,10002,1
445,10013,10003,1
446,10013,10004,1
447,10013,10005,1
448,10013,10006,1
449,10013,10007,1
450,10013,10008,1
451,10013,10009,1
452,10013,10010,1
453,10013,10011,1
454,10013,10012,1
455,10013,10014,1
456,10013,10015,1
457,10013,10016,1
458,10013,10017,1
459,10013,10018,1
460,10013,10019,1
461,10013,10020,1
462,10013,10021,1
463,10013,10022,1
464,10013,10023,1
465,10013,10024,1
466,10013,10025,1
467,10013,10026,1
468,10013,10027,1
469,10013,10028,1
470,10013,10029,1
471,10013,10030,1
472,10013,10031,1
473,10013,10032,1
474,10013,10033,1
475,10013,10034,1
476,10014,10000,1
477,10014,10001,1
478,10014,10002,1
479,10014,10003,1
480,10014,10004,1
481,10014,10005,1
482,10014,10006,1
483,10014,10007,1
484,10014,10008,1
485,10014,10009,1
486,10014,10010,1
487,10014,10011,1
488,10014,10012,1
489,10014,10013,1
490,10014,10015,1
491,10014,10016,1
492,10014,10017,1
493,10014,10018,1
494,10014,10019,1
495,10014,10020,1
496,10014,10021,1
497,10014,10022,1
498,10014,10023,1
499,10014,10024,1
500,10014,10025,1
501,10014,10026,1
502,10014,10027,1
503,10014,10028,1
504,10014,10029,1
505,10014,10030,1
506,10014,10031,1
507,10014,10032,1
508,10014,10033,1
509,10014,10034,1
510,10015,10000,1
511,10015,10001,1
512,10015,10002,1
513,10015,10003,1
514,10015,10004,1
515,10015,10005,1
516,10015,10006,1
517,10015,10007,1
518,10015,10008,1
519,10015,10009,1
520,10015,10010,1
521,10015,10011,1
522,10015,10012,1
523,10015,10013,1
524,10015,10014,1
525,10015,10016,1
526,10015,10017,1
527,10015,10018,1
528,10015,10019,1
529,10015,10020,1
530,10015,10021,1
531,10015,10022,1
532,10015,10023,1
533,10015,10024,1
534,10015,10025,1
535,10015,10026,1
536,10015,10027,1
537,10015,10028,1
538,10015,10029,1
539,10015,10030,1
540,10015,10031,1
541,10015,10032,1
542,10015,10033,1
543,10015,10034,1
544,10016,10000,1
545,10016,10001,1
546,10016,10002,1
547,10016,10003,1
548,10016,10004,1
549,10016,10005,1
550,10016,10006,1
551,10016,10007,1
552,10016,10008,1
553,10016,10009,1
554,10016,10010,1
555,10016,10011,1
556,10016,10012,1
557,10016,10013,1
558,10016,10014,1
559,10016,10015,1
560,10016,10017,1
561,10016,10018,1
562,10016,10019,1
563,10016,10020,1
564,10016,10021,1
565,10016,10022,1
566,10016,10023,1
567,10016,10024,1
568,10016,10025,1
569,10016,10026,1
570,10016,10027,1
571,10016,10028,1
572,10016,10029,1
573,10016,10030,1
574,10016,10031,1
575,10016,10032,1
576,10016,10033,1
577,10016,10034,1
578,10017,10000,1
579,10017,10001,1
580,10017,10002,1
581,10017,10003,1
582,10017,10004,1
583,10017,10005,1
584,10017,10006,1
585,10017,10007,1
586,10017,10008,1
587,10017,10009,1
588,10017,10010,1
589,10017,10011,1
590,10017,10012,1
591,10017,10013,1
592,10017,10014,1
593,10017,10015,1
594,10017,10016,1
595,10017,10018,1
596,10017,10019,1
597,10017,10020,1
598,10017,10021,1
599,10017,10022,1
600,10017,10023,1
601,10017,10024,1
602,10017,10025,1
603,10017,10026,1
604,10017,10027,1
605,10017,10028,1
606,10017,10029,1
607,10017,10030,1
608,10017,10031,1
609,10017,10032,1
610,10017,10033,1
611,10017,10034,1
612,10018,10000,1
613,10018,10001,1
614,10018,10002,1
615,10018,10003,1
616,10018,10004,1
617,10018,10005,1
618,10018,10006,1
619,10018,10007,1
620,10018,10008,1
621,10018,10009,1
622,10018,10010,1
623,10018,10011,1
624,10018,10012,1
625,10018,10013,1
626,10018,10014,1
627,10018,10015,1
628,10018,10016,1
629,10018,10017,1
630,10018,10019,1
631,10018,10020,1
632,10018,10021,1
633,10018,10022,1
634,10018,10023,1
635,10018,10024,1
636,10018,10025,1
637,10018,10026,1
638,10018,10027,1
639,10018,10028,1
640,10018,10029,1
641,10018,10030,1
642,10018,10031,1
643,10018,10032,1
644,10018,10033,1
645,10018,10034,1
646,10019,10000,1
647,10019,10001,1
648,10019,10002,1
649,10019,10003,1
650,10019,10004,1
651,10019,10005,1
652,10019,10006,1
653,10019,10007,1
654,10019,10008,1
655,10019,10009,1
656,10019,10010,1
657,10019,10011,1
658,10019,10012,1
659,10019,10013,1
660,10019,10014,1
661,10019,10015,1
662,10019,10016,1
663,10019,10017,1
664,10019,10018,1
665,10019,10020,1
666,10019,10021,1
667,10019,10022,1
668,10019,10023,1
669,10019,10024,1
670,10019,10025,1
671,10019,10026,1
672,10019,10027,1
673,10019,10028,1
674,10019,10029,1
675,10019,10030,1
676,10019,10031,1
677,10019,10032,1
678,10019,10033,1
679,10019,10034,1
680,10020,10000,1
681,10020,10001,1
682,10020,10002,1
683,10020,10003,1
684,10020,10004,1
685,10020,10005,1
686,10020,10006,1
687,10020,10007,1
688,10020,10008,1
689,10020,10009,1
690,10020,10010,1
691,10020,10011,1
692,10020,10012,1
693,10020,10013,1
694,10020,10014,1
695,10020,10015,1
696,10020,10016,1
697,10020,10017,1
698,10020,10018,1
699,10020,10019,1
700,10020,10021,1
701,10020,10022,1
702,10020,10023,1
703,10020,10024,1
704,10020,10025,1
705,10020,10026,1
706,10020,10027,1
707,10020,10028,1
708,10020,10029,1
709,10020,10030,1
710,10020,10031,1
711,10020,10032,1
712,10020,10033,1
713,10020,10034,1
714,10021,10000,1
715,10021,10001,1
716,10021,10002,1
717,10021,10003,1
718,10021,10004,1
719,10021,10005,1
720,10021,10006,1
721,10021,10007,1
722,10021,10008,1
723,10021,10009,1
724,10021,10010,1
725,10021,10011,1
726,10021,10012,1
727,10021,10013,1
728,10021,10014,1
729,10021,10015,1
730,10021,10016,1
731,10021,10017,1
732,10021,10018,1
733,10021,10019,1
734,10021,10020,1
735,10021,10022,1
736,10021,10023,1
737,10021,10024,1
738,10021,10025,1
739,10021,10026,1
740,10021,10027,1
741,10021,10028,1
742,10021,10029,1
743,10021,10030,1
744,10021,10031,1
745,10021,10032,1
746,10021,10033,1
747,10021,10034,1
748,10022,10000,1
749,10022,10001,1
750,10022,10002,1
751,10022,10003,1
752,10022,10004,1
753,10022,10005,1
754,10022,10006,1
755,10022,10007,1
756,10022,10008,1
757,10022,10009,1
758,10022,10010,1
759,10022,10011,1
760,10022,10012,1
761,10022,10013,1
762,10022,10014,1
763,10022,10015,1
764,10022,10016,1
765,10022,10017,1
766,10022,10018,1
767,10022,10019,1
768,10022,10020,1
769,10022,10021,1
770,10022,10023,1
771,10022,10024,1
772,10022,10025,1
773,10022,10026,1
774,10022,10027,1
775,10022,10028,1
776,10022,10029,1
777,10022,10030,1
778,10022,10031,1
779,10022,10032,1
780,10022,10033,1
781,10022,10034,1
782,10023,10000,1
783,10023,10001,1
784,10023,10002,1
785,10023,10003,1
786,10023,10004,1
787,10023,10005,1
788,10023,10006,1
789,10023,10007,1
790,10023,10008,1
791,10023,10009,1
792,10023,10010,1
793,10023,10011,1
794,10023,10012,1
795,10023,10013,1
796,10023,10014,1
797,10023,10015,1
798,10023,10016,1
799,10023,10017,1
800,10023,10018,1
801,10023,10019,1
802,10023,10020,1
803,10023,10021,1
804,10023,10022,1
805,10023,10024,1
806,10023,10025,1
807,10023,10026,1
808,10023,10027,1
809,10023,10028,1
810,10023,10029,1
811,10023,10030,1
812,10023,10031,1
813,10023,10032,1
814,10023,10033,1
815,10023,10034,1
816,10024,10000,1
817,10024,10001,1
818,10024,10002,1
819,10024,10003,1
820,10024,10004,1
821,10024,10005,1
822,10024,10006,1
823,10024,10007,1
824,10024,10008,1
825,10024,10009,1
826,10024,10010,1
827,10024,10011,1
828,10024,10012,1
829,10024,10013,1
830,10024,10014,1
831,10024,10015,1
832,10024,10016,1
833,10024,10017,1
834,10024,10018,1
835,10024,10019,1
836,10024,10020,1
837,10024,10021,1
838,10024,10022,1
839,10024,10023,1
840,10024,10025,1
841,10024,10026,1
842,10024,10027,1
843,10024,10028,1
844,10024,10029,1
845,10024,10030,1
846,10024,10031,1
847,10024,10032,1
848,10024,10033,1
849,10024,10034,1
850,10025,10000,1
851,10025,10001,1
852,10025,10002,1
853,10025,10003,1
854,10025,10004,1
855,10025,10005,1
856,10025,10006,1
857,10025,10007,1
858,10025,10008,1
859,10025,10009,1
860,10025,10010,1
861,10025,10011,1
862,10025,10012,1
863,10025,10013,1
864,10025,10014,1
865,10025,10015,1
866,10025,10016,1
867,10025,10017,1
868,10025,10018,1
869,10025,10019,1
870,10025,10020,1
871,10025,10021,1
872,10025,10022,1
873,10025,10023,1
874,10025,10024,1
875,10025,10026,1
876,10025,10027,1
877,10025,10028,1
878,10025,10029,1
879,10025,10030,1
880,10025,10031,1
881,10025,10032,1
882,10025,10033,1
883,10025,10034,1
884,10026,10000,1
885,10026,10001,1
886,10026,10002,1
887,10026,10003,1
888,10026,10004,1
889,10026,10005,1
890,10026,10006,1
891,10026,10007,1
892,10026,10008,1
893,10026,10009,1
894,10026,10010,1
895,10026,10011,1
896,10026,10012,1
897,10026,10013,1
898,10026,10014,1
899,10026,10015,1
900,10026,10016,1
901,10026,10017,1
902,10026,10018,1
903,10026,10019,1
904,10026,10020,1
905,10026,10021,1
906,10026,10022,1
907,10026,10023,1
908,10026,10024,1
909,10026,10025,1
910,10026,10027,1
911,10026,10028,1
912,10026,10029,1
913,10026,10030,1
914,10026,10031,1
915,10026,10032,1
916,10026,10033,1
917,10026,10034,1
918,10027,10000,1
919,10027,10001,1
920,10027,10002,1
921,10027,10003,1
922,10027,10004,1
923,10027,10005,1
924,10027,10006,1
925,10027,10007,1
926,10027,10008,1
927,10027,10009,1
928,10027,10010,1
929,10027,10011,1
930,10027,10012,1
931,10027,10013,1
932,10027,10014,1
933,10027,10015,1
934,10027,10016,1
935,10027,10017,1
936,10027,10018,1
937,10027,10019,1
938,10027,10020,1
939,10027,10021,1
940,10027,10022,1
941,10027,10023,1
942,10027,10024,1
943,10027,10025,1
944,10027,10026,1
945,10027,10028,1
946,10027,10029,1
947,10027,10030,1
948,10027,10031,1
949,10027,10032,1
950,10027,10033,1
951,10027,10034,1
952,10028,10000,1
953,10028,10001,1
954,10028,10002,1
955,10028,10003,1
956,10028,10004,1
957,10028,10005,1
958,10028,10006,1
959,10028,10007,1
960,10028,10008,1
961,10028,10009,1
962,10028,10010,1
963,10028,10011,1
964,10028,10012,1
965,10028,10013,1
966,10028,10014,1
967,10028,10015,1
968,10028,10016,1
969,10028,10017,1
970,10028,10018,1
971,10028,10019,1
972,10028,10020,1
973,10028,10021,1
974,10028,10022,1
975,10028,10023,1
976,10028,10024,1
977,10028,10025,1
978,10028,10026,1
979,10028,10027,1
980,10028,10029,1
981,10028,10030,1
982,10028,10031,1
983,10028,10032,1
984,10028,10033,1
985,10028,10034,1
986,10029,10000,1
987,10029,10001,1
988,10029,10002,1
989,10029,10003,1
990,10029,10004,1
991,10029,10005,1
992,10029,10006,1
993,10029,10007,1
994,10029,10008,1
995,10029,10009,1
996,10029,10010,1
997,10029,10011,1
998,10029,10012,1
999,10029,10013,1
1000,10029,10014,1
1001,10029,10015,1
1002,10029,10016,1
1003,10029,10017,1
1004,10029,10018,1
1005,10029,10019,1
1006,10029,10020,1
1007,10029,10021,1
1008,10029,10022,1
1009,10029,10023,1
1010,10029,10024,1
1011,10029,10025,1
1012,10029,10026,1
1013,10029,10027,1
1014,10029,10028,1
1015,10029,10030,1
1016,10029,10031,1
1017,10029,10032,1
1018,10029,10033,1
1019,10029,10034,1
1020,10030,10000,1
1021,10030,10001,1
1022,10030,10002,1
1023,10030,10003,1
1024,10030,10004,1
1025,10030,10005,1
1026,10030,10006,1
1027,10030,10007,1
1028,10030,10008,1
1029,10030,10009,1
1030,10030,10010,1
1031,10030,10011,1
1032,10030,10012,1
1033,10030,10013,1
1034,10030,10014,1
1035,10030,10015,1
1036,10030,10016,1
1037,10030,10017,1
1038,10030,10018,1
1039,10030,10019,1
1040,10030,10020,1
1041,10030,10021,1
1042,10030,10022,1
1043,10030,10023,1
1044,10030,10024,1
1045,10030,10025,1
1046,10030,10026,1
1047,10030,10027,1
1048,10030,10028,1
1049,10030,10029,1
1050,10030,10031,1
1051,10030,10032,1
1052,10030,10033,1
1053,10030,10034,1
1054,10031,10000,1
1055,10031,10001,1
1056,10031,10002,1
1057,10031,10003,1
1058,10031,10004,1
1059,10031,10005,1
1060,10031,10006,1
1061,10031,10007,1
1062,10031,10008,1
1063,10031,10009,1
1064,10031,10010,1
1065,10031,10011,1
1066,10031,10012,1
1067,10031,10013,1
1068,10031,10014,1
1069,10031,10015,1
1070,10031,10016,1
1071,10031,10017,1
1072,10031,10018,1
1073,10031,10019,1
1074,10031,10020,1
1075,10031,10021,1
1076,10031,10022,1
1077,10031,10023,1
1078,10031,10024,1
1079,10031,10025,1
1080,10031,10026,1
1081,10031,10027,1
1082,10031,10028,1
1083,10031,10029,1
1084,10031,10030,1
1085,10031,10032,1
1086,10031,10033,1
1087,10031,10034,1
1088,10032,10000,1
1089,10032,10001,1
1090,10032,10002,1
1091,10032,10003,1
1092,10032,10004,1
1093,10032,10005,1
1094,10032,10006,1
1095,10032,10007,1
1096,10032,10008,1
1097,10032,10009,1
1098,10032,10010,1
1099,10032,10011,1
1100,10032,10012,1
1101,10032,10013,1
1102,10032,10014,1
1103,10032,10015,1
1104,10032,10016,1
1105,10032,10017,1
1106,10032,10018,1
1107,10032,10019,1
1108,10032,10020,1
1109,10032,10021,1
1110,10032,10022,1
1111,10032,10023,1
1112,10032,10024,1
1113,10032,10025,1
1114,10032,10026,1
1115,10032,10027,1
1116,10032,10028,1
1117,10032,10029,1
1118,10032,10030,1
1119,10032,10031,1
1120,10032,10033,1
1121,10032,10034,1
1122,10033,10000,1
1123,10033,10001,1
1124,10033,10002,1
1125,10033,10003,1
1126,10033,10004,1
1127,10033,10005,1
1128,10033,10006,1
1129,10033,10007,1
1130,10033,10008,1
1131,10033,10009,1
1132,10033,10010,1
1133,10033,10011,1
1134,10033,10012,1
1135,10033,10013,1
1136,10033,10014,1
1137,10033,10015,1
1138,10033,10016,1
1139,10033,10017,1
1140,10033,10018,1
1141,10033,10019,1
1142,10033,10020,1
1143,10033,10021,1
1144,10033,10022,1
1145,10033,10023,1
1146,10033,10024,1
1147,10033,10025,1
1148,10033,10026,1
1149,10033,10027,1
1150,10033,10028,1
1151,10033,10029,1
1152,10033,10030,1
1153,10033,10031,1
1154,10033,10032,1
1155,10033,10034,1
1156,10034,10000,1
1157,10034,10001,1
1158,10034,10002,1
1159,10034,10003,1
1160,10034,10004,1
1161,10034,10005,1
1162,10034,10006,1
1163,10034,10007,1
1164,10034,10008,1
1165,10034,10009,1
1166,10034,10010,1
1167,10034,10011,1
1168,10034,10012,1
1169,10034,10013,1
1170,10034,10014,1
1171,10034,10015,1
1172,10034,10016,1
1173,10034,10017,1
1174,10034,10018,1
1175,10034,10019,1
1176,10034,10020,1
1177,10034,10021,1
1178,10034,10022,1
1179,10034,10023,1
1180,10034,10024,1
1181,10034,10025,1
1182,10034,10026,1
1183,10034,10027,1
1184,10034,10028,1
1185,10034,10029,1
1186,10034,10030,1
1187,10034,10031,1
1188,10034,10032,1
1189,10034,10033,1
